"CCAA"	"TMUNI"	"IDENTHOGAR"	"HH4_1_i"	"HH4_3_i"	"NORDEN"	"HH7A_i"	"HH7B_i"	"HH7b"	"HH8_i"	"IN1_01"	"IN1_02"	"IN1_03"	"IN1_04"	"IN1_05"	"IN1_06"	"IN1_07"	"IN1_08"	"IN1_09"	"IN1_98"	"IN1_99"	"IN2"	"IN3"	"FACTORHOGAR"
"15"	"4"	"11718071"	"1"	54	"01"	"1"	"1"	"4"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	241.398506
"15"	"4"	"11718071"	"1"	84	"02"	"6"	"6"	"4"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	241.398506
"15"	"4"	"11718071"	"2"	82	"03"	"6"	"6"	"4"	"6"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	241.398506
"15"	"4"	"11718081"	"1"	70	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	245.33695
"15"	"4"	"11718081"	"2"	68	"02"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	245.33695
"15"	"4"	"11718091"	"1"	26	"01"	"1"	"1"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	348.585163
"15"	"4"	"11718091"	"1"	27	"02"	"6"	"9"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	348.585163
"15"	"4"	"11718091"	"1"	27	"03"	"6"	"9"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	348.585163
"15"	"4"	"11718101"	"1"	71	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"05"	245.33695
"15"	"4"	"11718101"	"2"	66	"02"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"05"	245.33695
"15"	"4"	"11718111"	"1"	49	"01"	"1"	"1"	"5"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	230.545928
"15"	"4"	"11718111"	"1"	23	"02"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	230.545928
"15"	"4"	"11718111"	"2"	17	"03"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	230.545928
"15"	"4"	"11718121"	"2"	81	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	303.159942
"15"	"4"	"11723011"	"1"	65	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	245.33695
"15"	"4"	"11723011"	"2"	70	"02"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	245.33695
"15"	"4"	"11723021"	"2"	38	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	270.710127
"15"	"4"	"11723021"	"1"	38	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	270.710127
"15"	"4"	"11723021"	"1"	7	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	270.710127
"15"	"4"	"11723021"	"1"	5	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	270.710127
"15"	"4"	"11723021"	"2"	3	"05"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	270.710127
"15"	"4"	"11723031"	"2"	84	"01"	"1"	"1"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	303.159942
"15"	"4"	"11723041"	"2"	73	"01"	"1"	"1"	"8"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	323.028361
"15"	"4"	"11723041"	"1"	62	"02"	"6"	"7"	"8"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	323.028361
"15"	"4"	"11723051"	"2"	61	"01"	"1"	"1"	"4"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	312.277306
"15"	"4"	"11723051"	"1"	71	"02"	"6"	"2"	"4"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	312.277306
"15"	"4"	"11723051"	"2"	27	"03"	"6"	"3"	"4"	"3"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	312.277306
"15"	"4"	"11723061"	"2"	87	"01"	"1"	"1"	"1"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	303.159942
"15"	"4"	"11723091"	"2"	60	"01"	"1"	"1"	"4"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	288.796481
"15"	"4"	"11723091"	"1"	36	"02"	"6"	"3"	"4"	"2"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	288.796481
"15"	"4"	"11723091"	"1"	66	"03"	"6"	"2"	"4"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	288.796481
"15"	"4"	"11723101"	"1"	52	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	276.251742
"15"	"4"	"11723101"	"2"	51	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	276.251742
"15"	"4"	"11723111"	"2"	63	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	261.550431
"15"	"4"	"11723121"	"1"	76	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	265.514399
"15"	"4"	"11723141"	"2"	44	"01"	"1"	"1"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	116.109556
"15"	"4"	"11723141"	"1"	54	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	116.109556
"15"	"4"	"11723141"	"2"	15	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	116.109556
"15"	"4"	"11723141"	"2"	13	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	116.109556
"15"	"4"	"11723141"	"2"	8	"05"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	116.109556
"15"	"4"	"11723151"	"2"	62	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	300.008765
"15"	"4"	"11723151"	"1"	64	"02"	"6"	"2"	"2"	"7"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	300.008765
"15"	"4"	"11739011"	"1"	57	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	361.856989
"15"	"4"	"11739021"	"1"	50	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	330.559956
"15"	"4"	"11739021"	"2"	47	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	330.559956
"15"	"4"	"11739021"	"1"	15	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	330.559956
"15"	"4"	"11739021"	"1"	13	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	330.559956
"15"	"4"	"11739031"	"2"	64	"01"	"1"	"1"	"4"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	269.618588
"15"	"4"	"11739031"	"1"	69	"02"	"6"	"2"	"4"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	269.618588
"15"	"4"	"11739031"	"1"	31	"03"	"6"	"3"	"4"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	269.618588
"15"	"4"	"11739041"	"1"	72	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	245.33695
"15"	"4"	"11739041"	"2"	71	"02"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	245.33695
"15"	"4"	"11739061"	"1"	78	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	245.33695
"15"	"4"	"11739061"	"2"	74	"02"	"6"	"2"	"2"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	245.33695
"15"	"4"	"11739081"	"2"	37	"01"	"1"	"1"	"8"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"1"	NA	"  "	358.952598
"15"	"4"	"11739081"	"1"	28	"02"	"6"	"7"	"8"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"1"	NA	"  "	358.952598
"15"	"4"	"11739091"	"1"	74	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	245.33695
"15"	"4"	"11739091"	"2"	69	"02"	"6"	"2"	"2"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	245.33695
"15"	"4"	"11739101"	"2"	62	"01"	"1"	"1"	"4"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	257.075139
"15"	"4"	"11739101"	"1"	65	"02"	"6"	"2"	"4"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	257.075139
"15"	"4"	"11739101"	"1"	27	"03"	"6"	"3"	"4"	"3"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	257.075139
"15"	"4"	"11739141"	"2"	73	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	303.159942
"15"	"4"	"11739151"	"1"	60	"01"	"1"	"1"	"2"	"2"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	356.163587
"15"	"4"	"11739151"	"2"	58	"02"	"6"	"2"	"2"	"2"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	356.163587
"15"	"4"	"11739171"	"2"	46	"01"	"6"	"3"	"6"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	318.938166
"15"	"4"	"11739171"	"2"	76	"02"	"1"	"1"	"6"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	318.938166
"15"	"4"	"11739181"	"2"	72	"01"	"1"	"1"	"8"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	262.081262
"15"	"4"	"11739181"	"2"	79	"02"	"6"	"7"	"8"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	262.081262
"15"	"2"	"11744031"	"1"	59	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	266.751639
"15"	"2"	"11744031"	"2"	57	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	266.751639
"15"	"2"	"11744051"	"1"	57	"01"	"1"	"1"	"3"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	248.215794
"15"	"2"	"11744051"	"2"	56	"02"	"6"	"2"	"3"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	248.215794
"15"	"2"	"11744051"	"1"	22	"03"	"6"	"3"	"3"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	248.215794
"15"	"2"	"11744061"	"2"	36	"01"	"6"	"2"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	420.043354
"15"	"2"	"11744061"	"1"	42	"02"	"6"	"7"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	420.043354
"15"	"2"	"11744061"	"2"	17	"03"	"6"	"3"	"8"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	420.043354
"15"	"2"	"11744061"	"1"	42	"04"	"1"	"1"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	420.043354
"15"	"2"	"11744071"	"2"	44	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	684.543336
"15"	"2"	"11744071"	"1"	44	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	684.543336
"15"	"2"	"11744071"	"1"	9	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	684.543336
"15"	"2"	"11744071"	"1"	9	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	684.543336
"15"	"2"	"11744091"	"1"	30	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	356.861594
"15"	"2"	"11744091"	"2"	32	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	356.861594
"15"	"2"	"11744091"	"1"	1	"03"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	356.861594
"15"	"2"	"11744101"	"1"	46	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	76.082527
"15"	"2"	"11744101"	"2"	41	"02"	"6"	"2"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	76.082527
"15"	"2"	"11744101"	"1"	15	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	76.082527
"15"	"2"	"11744101"	"1"	13	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	76.082527
"15"	"2"	"11744101"	"2"	9	"05"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	76.082527
"15"	"2"	"11744111"	"1"	55	"01"	"1"	"1"	"3"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	346.430401
"15"	"2"	"11744111"	"2"	53	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	346.430401
"15"	"2"	"11744111"	"1"	22	"03"	"6"	"3"	"3"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	346.430401
"15"	"2"	"11744111"	"1"	21	"04"	"6"	"3"	"3"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	346.430401
"15"	"2"	"11744121"	"2"	45	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	378.804569
"15"	"2"	"11744131"	"2"	47	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	468.542532
"15"	"2"	"11744131"	"1"	48	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	468.542532
"15"	"2"	"11744131"	"2"	13	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	468.542532
"15"	"2"	"11744131"	"1"	9	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	468.542532
"15"	"2"	"11744141"	"1"	28	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	280.965406
"15"	"2"	"11744141"	"2"	27	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	280.965406
"15"	"2"	"11744141"	"2"	0	"03"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	280.965406
"15"	"2"	"11744151"	"2"	46	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	310.098445
"15"	"2"	"11744151"	"1"	42	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	310.098445
"15"	"2"	"11744151"	"1"	15	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	310.098445
"15"	"2"	"11744151"	"1"	11	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	310.098445
"15"	"2"	"11744171"	"2"	46	"01"	"6"	"2"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	356.233298
"15"	"2"	"11744171"	"1"	48	"02"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	356.233298
"15"	"2"	"11744171"	"2"	24	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	356.233298
"15"	"2"	"11744171"	"1"	19	"04"	"6"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	356.233298
"15"	"2"	"11757011"	"1"	51	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	346.246776
"15"	"2"	"11757011"	"2"	47	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	346.246776
"15"	"2"	"11757011"	"1"	30	"03"	"6"	"3"	"3"	"5"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	346.246776
"15"	"2"	"11757011"	"1"	11	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	346.246776
"15"	"2"	"11757021"	"2"	61	"01"	"1"	"1"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	240.956129
"15"	"2"	"11757021"	"1"	28	"02"	"6"	"3"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	240.956129
"15"	"2"	"11757051"	"1"	33	"01"	"1"	"1"	"6"	"2"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	278.72679
"15"	"2"	"11757051"	"2"	78	"02"	"6"	"6"	"6"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	278.72679
"15"	"2"	"11757061"	"1"	51	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	190.571205
"15"	"2"	"11757061"	"2"	40	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	190.571205
"15"	"2"	"11757071"	"2"	61	"01"	"1"	"1"	"4"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	273.762178
"15"	"2"	"11757071"	"1"	61	"02"	"6"	"2"	"4"	"4"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	273.762178
"15"	"2"	"11757071"	"1"	33	"03"	"6"	"3"	"4"	"2"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	273.762178
"15"	"2"	"11757091"	"2"	61	"01"	"1"	"1"	"5"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	190.125932
"15"	"2"	"11757091"	"2"	22	"02"	"6"	"3"	"5"	"3"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	190.125932
"15"	"2"	"11757101"	"2"	63	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	110.032939
"15"	"2"	"11757101"	"1"	66	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	110.032939
"15"	"2"	"11757101"	"1"	24	"03"	"6"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	110.032939
"15"	"2"	"11757101"	"2"	19	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	110.032939
"15"	"2"	"11757101"	"1"	21	"05"	"6"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	110.032939
"15"	"2"	"11757131"	"2"	32	"01"	"1"	"1"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	398.012596
"15"	"2"	"11757131"	"1"	33	"02"	"6"	"2"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	398.012596
"15"	"2"	"11757131"	"1"	22	"03"	"6"	"7"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	398.012596
"15"	"2"	"11757141"	"1"	56	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	368.720726
"15"	"2"	"11757141"	"2"	53	"02"	"6"	"2"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	368.720726
"15"	"2"	"11757141"	"1"	25	"03"	"6"	"3"	"3"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	368.720726
"15"	"2"	"11757141"	"1"	21	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	368.720726
"15"	"2"	"11757161"	"2"	57	"01"	"1"	"1"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	432.623039
"15"	"2"	"11757161"	"1"	57	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	432.623039
"15"	"2"	"11757161"	"2"	28	"03"	"6"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	432.623039
"15"	"2"	"11757161"	"1"	20	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	432.623039
"15"	"2"	"11757181"	"2"	53	"01"	"1"	"1"	"5"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	347.842255
"15"	"2"	"11757181"	"1"	18	"02"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	347.842255
"15"	"2"	"11757191"	"1"	40	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	293.538477
