"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO_i"	"EDAD_i"	"NORDEN_Ai"	"NORDEN_Mi"	"NADULTOS"	"NMENORES"	"A7_1_i"	"NORDEN_Pref"	"A7_2"	"A8_1_i"	"A8_2_i"	"NORINF"	"A9_otra"	"A10_i"	"A11_i"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"FACTORHOGAR"	"CLASE_PR"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"D26"
"11"	"00185141"	"5"	"1"	31	"01"	"  "	2	2	"1"	"01"	"02"	"2"	"02"	"01"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"801"	"   "	"594"	"   "	"1"	" "	491.852	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00185141"	"5"	"2"	30	"02"	"  "	2	2	"2"	"01"	"02"	"1"	"01"	"01"	" "	"07"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"801"	"   "	"594"	"   "	"1"	" "	491.852	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00185141"	"5"	"2"	7	"  "	"51"	2	2	"2"	"01"	"02"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"801"	"   "	"594"	"   "	"1"	" "	491.852	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00185141"	"5"	"2"	1	"  "	"52"	2	2	"2"	"01"	"02"	"2"	"03"	"01"	" "	"01"	"7"	"3"	" "	" "	"   "	"   "	" "	" "	"801"	"   "	"594"	"   "	"1"	" "	491.852	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00185151"	"5"	"1"	66	"01"	"  "	3	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"03"	"3"	"4"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	350.443	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00185151"	"5"	"2"	61	"02"	"  "	3	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"02"	"3"	"4"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	350.443	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00185151"	"5"	"2"	38	"03"	"  "	3	0	"2"	"01"	"01"	"2"	"03"	"02"	" "	"08"	"2"	"4"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	350.443	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00186011"	"5"	"1"	77	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	282.24	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"99"
"11"	"00186011"	"5"	"2"	76	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"03"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	282.24	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00186021"	"5"	"1"	53	"01"	"  "	3	0	"1"	"01"	"02"	"2"	"02"	"01"	" "	"03"	"2"	"4"	" "	" "	"   "	"   "	" "	"1"	"   "	"412"	"   "	"711"	" "	"1"	375.678	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00186021"	"5"	"2"	50	"02"	"  "	3	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"04"	"6"	"4"	" "	" "	"   "	"   "	" "	"1"	"   "	"412"	"   "	"711"	" "	"1"	375.678	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00186021"	"5"	"2"	28	"03"	"  "	3	0	"2"	"01"	"02"	"2"	"03"	"01"	" "	"06"	"2"	"4"	" "	" "	"   "	"   "	" "	"1"	"   "	"412"	"   "	"711"	" "	"1"	375.678	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00186051"	"5"	"1"	40	"01"	"  "	4	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"04"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	504.502	"4"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"02"
"11"	"00186051"	"5"	"2"	37	"02"	"  "	4	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"04"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	504.502	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"02"
"11"	"00186051"	"5"	"1"	18	"03"	"  "	4	0	"2"	"01"	"01"	"2"	"03"	"02"	" "	"05"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	504.502	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"02"
"11"	"00186051"	"5"	"2"	16	"04"	"  "	4	0	"2"	"01"	"01"	"2"	"03"	"02"	" "	"05"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	504.502	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"02"
"11"	"00186061"	"5"	"1"	49	"01"	"  "	4	1	"2"	"02"	"03"	"2"	"06"	"01"	" "	"03"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"011"	"   "	"611"	"   "	"3"	" "	502.954	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"01"
"11"	"00186061"	"5"	"2"	47	"02"	"  "	4	1	"1"	"02"	"03"	"2"	"06"	"01"	" "	"04"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"011"	"   "	"611"	"   "	"3"	" "	502.954	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"01"
"11"	"00186061"	"5"	"2"	21	"03"	"  "	4	1	"2"	"02"	"03"	"1"	"01"	"01"	" "	"07"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"011"	"   "	"611"	"   "	"3"	" "	502.954	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"01"
"11"	"00186061"	"5"	"1"	17	"04"	"  "	4	1	"2"	"02"	"03"	"2"	"07"	"01"	" "	"04"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"011"	"   "	"611"	"   "	"3"	" "	502.954	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"01"
"11"	"00186061"	"5"	"1"	8	"  "	"51"	4	1	"2"	"02"	"03"	"2"	"07"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"011"	"   "	"611"	"   "	"3"	" "	502.954	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"01"
"11"	"00186081"	"5"	"1"	64	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"04"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	306.416	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00186091"	"5"	"1"	49	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"5"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	249.153	"5"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"02"
"11"	"00186091"	"5"	"2"	48	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"04"	"2"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	249.153	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00186101"	"5"	"1"	47	"01"	"  "	3	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"04"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	224.078	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00186101"	"5"	"2"	46	"02"	"  "	3	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"04"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	224.078	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00186101"	"5"	"1"	16	"03"	"  "	3	0	"2"	"01"	"01"	"2"	"03"	"02"	" "	"05"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	224.078	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00186121"	"5"	"2"	56	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"02"	" "	"06"	"2"	"2"	" "	" "	"   "	"   "	" "	"1"	"   "	"412"	"   "	"320"	" "	"1"	216.469	"4"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00186121"	"5"	"1"	56	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"02"	" "	"04"	"2"	"2"	" "	" "	"   "	"   "	" "	"1"	"   "	"412"	"   "	"320"	" "	"1"	216.469	"4"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00186131"	"5"	"1"	40	"01"	"  "	2	1	"2"	"02"	"01"	"1"	"01"	"01"	" "	"07"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"620"	"   "	"450"	"   "	"1"	" "	341.518	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"11"	"00186131"	"5"	"2"	38	"02"	"  "	2	1	"1"	"02"	"01"	"2"	"02"	"01"	" "	"06"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"620"	"   "	"450"	"   "	"1"	" "	341.518	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00186131"	"5"	"2"	6	"  "	"51"	2	1	"2"	"02"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"620"	"   "	"450"	"   "	"1"	" "	341.518	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00186141"	"5"	"1"	40	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"01"	" "	"03"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"108"	"   "	"770"	"   "	"1"	" "	491.583	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00186141"	"5"	"2"	38	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"04"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"108"	"   "	"770"	"   "	"1"	" "	491.583	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"11"	"00186151"	"5"	"1"	79	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"03"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	282.24	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00186151"	"5"	"2"	79	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"02"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	282.24	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00187011"	"5"	"2"	50	"01"	"  "	2	1	"2"	"02"	"02"	"2"	"02"	"02"	" "	"05"	"6"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	38.047	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187011"	"5"	"1"	50	"02"	"  "	2	1	"1"	"02"	"02"	"1"	"01"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	38.047	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"99"
"11"	"00187011"	"5"	"2"	9	"  "	"51"	2	1	"2"	"02"	"02"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	38.047	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187021"	"5"	"2"	40	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"563"	"   "	"500"	"   "	"2"	" "	499.234	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"11"	"00187021"	"5"	"1"	36	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"01"	" "	"05"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"563"	"   "	"500"	"   "	"2"	" "	499.234	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187031"	"5"	"1"	40	"01"	"  "	2	2	"1"	"01"	"01"	"1"	"01"	"01"	" "	"06"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	385.74	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00187031"	"5"	"2"	39	"02"	"  "	2	2	"2"	"01"	"01"	"2"	"02"	"01"	" "	"09"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	385.74	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187031"	"5"	"2"	9	"  "	"51"	2	2	"2"	"01"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	385.74	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187031"	"5"	"1"	0	"  "	"52"	2	2	"2"	"01"	"01"	"2"	"03"	"01"	" "	"01"	"7"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	385.74	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187041"	"5"	"1"	92	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	277.765	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00187051"	"5"	"1"	53	"01"	"  "	2	2	"1"	"01"	"01"	"1"	"01"	"02"	" "	"07"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	210.812	"3"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"4"	"01"
"11"	"00187051"	"5"	"2"	43	"02"	"  "	2	2	"2"	"01"	"01"	"2"	"02"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	210.812	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"4"	"01"
"11"	"00187051"	"5"	"1"	13	"  "	"51"	2	2	"2"	"01"	"01"	"2"	"03"	"02"	" "	"04"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	210.812	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"4"	"01"
"11"	"00187051"	"5"	"1"	11	"  "	"52"	2	2	"2"	"01"	"01"	"2"	"03"	"02"	" "	"03"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	210.812	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"4"	"01"
"11"	"00187061"	"5"	"2"	63	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"01"	" "	"03"	"6"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"412"	"   "	"712"	" "	"1"	310.512	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00187061"	"5"	"1"	62	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"01"	" "	"04"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"412"	"   "	"712"	" "	"1"	310.512	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187071"	"5"	"2"	92	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	280.562	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00187081"	"5"	"1"	45	"01"	"  "	4	0	"1"	"01"	"03"	"2"	"06"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"472"	"   "	"530"	"   "	"2"	" "	367.966	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00187081"	"5"	"2"	41	"02"	"  "	4	0	"2"	"01"	"03"	"2"	"06"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"472"	"   "	"530"	"   "	"2"	" "	367.966	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00187081"	"5"	"1"	15	"03"	"  "	4	0	"2"	"01"	"03"	"1"	"01"	"02"	" "	"04"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"472"	"   "	"530"	"   "	"2"	" "	367.966	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00187081"	"5"	"1"	15	"04"	"  "	4	0	"2"	"01"	"03"	"2"	"07"	"02"	" "	"04"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"472"	"   "	"530"	"   "	"2"	" "	367.966	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00187091"	"5"	"2"	55	"01"	"  "	3	0	"2"	"02"	"03"	"2"	"06"	"02"	" "	"06"	"6"	"3"	" "	" "	"   "	"   "	" "	" "	"432"	"   "	"751"	"   "	"1"	" "	525.893	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00187091"	"5"	"1"	55	"02"	"  "	3	0	"1"	"02"	"03"	"2"	"06"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"432"	"   "	"751"	"   "	"1"	" "	525.893	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00187091"	"5"	"1"	21	"03"	"  "	3	0	"2"	"02"	"03"	"1"	"01"	"02"	" "	"06"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"432"	"   "	"751"	"   "	"1"	" "	525.893	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"11"	"00187101"	"5"	"2"	40	"01"	"  "	1	1	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"1"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	132.305	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00187101"	"5"	"1"	13	"  "	"51"	1	1	"2"	"01"	"01"	"2"	"03"	"01"	" "	"04"	"4"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	132.305	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187111"	"5"	"2"	30	"01"	"  "	2	1	"1"	"01"	"02"	"2"	"02"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"472"	"   "	"522"	"   "	"1"	" "	486.885	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187111"	"5"	"1"	26	"02"	"  "	2	1	"2"	"01"	"02"	"1"	"01"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"472"	"   "	"522"	"   "	"1"	" "	486.885	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"11"	"00187111"	"5"	"1"	7	"  "	"51"	2	1	"2"	"01"	"02"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"472"	"   "	"522"	"   "	"1"	" "	486.885	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187121"	"5"	"1"	91	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"02"	" "	"02"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"014"	"   "	"620"	" "	"1"	282.24	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187121"	"5"	"2"	89	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"02"	"6"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"014"	"   "	"620"	" "	"1"	282.24	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00187131"	"5"	"2"	36	"01"	"  "	2	2	"2"	"02"	"02"	"2"	"02"	"02"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	468.529	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187131"	"5"	"1"	35	"02"	"  "	2	2	"1"	"02"	"02"	"1"	"01"	"02"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	468.529	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"11"	"00187131"	"5"	"1"	4	"  "	"51"	2	2	"2"	"02"	"02"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	468.529	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00187131"	"5"	"2"	1	"  "	"52"	2	2	"2"	"02"	"02"	"2"	"03"	"02"	" "	"01"	"7"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	468.529	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00188011"	"5"	"1"	92	"01"	"  "	5	0	"2"	"02"	"03"	"2"	"06"	"03"	" "	"03"	"3"	"8"	" "	" "	"   "	"   "	" "	" "	"110"	"   "	"970"	"   "	"1"	" "	536.006	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00188011"	"5"	"1"	64	"02"	"  "	5	0	"1"	"02"	"03"	"2"	"02"	"03"	" "	"04"	"1"	"8"	" "	" "	"   "	"   "	" "	" "	"110"	"   "	"970"	"   "	"1"	" "	536.006	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00188011"	"5"	"2"	59	"03"	"  "	5	0	"2"	"02"	"03"	"1"	"01"	"03"	" "	"04"	"6"	"8"	" "	" "	"   "	"   "	" "	" "	"110"	"   "	"970"	"   "	"1"	" "	536.006	"6"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"03"
"11"	"00188011"	"5"	"1"	32	"04"	"  "	5	0	"2"	"02"	"03"	"2"	"04"	"03"	" "	"06"	"1"	"8"	" "	" "	"   "	"   "	" "	" "	"110"	"   "	"970"	"   "	"1"	" "	536.006	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00188011"	"5"	"2"	32	"05"	"  "	5	0	"2"	"02"	"03"	"2"	"03"	"03"	" "	"08"	"1"	"8"	" "	" "	"   "	"   "	" "	" "	"110"	"   "	"970"	"   "	"1"	" "	536.006	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00188031"	"5"	"1"	83	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"03"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	282.24	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"11"	"00188031"	"5"	"2"	80	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"03"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	282.24	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00188041"	"5"	"1"	54	"01"	"  "	2	0	"2"	"02"	"02"	"2"	"02"	"02"	" "	"04"	"2"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	198.089	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"11"	"00188041"	"5"	"2"	46	"02"	"  "	2	0	"1"	"02"	"02"	"1"	"01"	"02"	" "	"06"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	198.089	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"03"
