"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO"	"EDAD"	"NORDEN"	"NADULTOS"	"NMENORES"	"A9"	"NORDEN_Pref"	"A7_2a"	"A7_2m"	"A8"	"NORINF"	"A5_otra"	"A10"	"A11"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"CLASE_PR"	"C22_1"	"C22_2"	"C22_3"	"C22_4"	"C22_5"	"C22_6"	"C22_7"	"C22_8"	"C22_9"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"INGRESOS"	"FACTORHOGAR"
12	0014567	5	1	68	02	4	0	1	02	02		01	02			3	8													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	12
12	0014567	5	2	30	04	4	0			02		03	02		09	2	8													4	3	3	3	3	3	3	3	3	3													04	12
12	0014568	5	2	3	02	1	1			01	02	03	00	5	01	4	5													3	3	3	3	3	3	3	3	3	3													02	12
12	0014569	5	1	38	02	3	0			01		03	03		04	1	4													5	3	3	2	3	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	05	12
12	0014570	1	2	64	01	1	0	1	01	01		01	01			2	1													5	3	1	3	3	3	3	1	2	3	2	1	2	2	2	2	2	1	2	2	2	8	01	12
12	0014571	1	1	69	02	2	0			01		02	02		09	3	2													2	2	3	3	3	3	3	3	3	2													05	12
12	0014572	1	2	63	02	2	0	1	02	02		01	01		05	5	2													5	1	1	3	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014573	1	2	51	02	2	0			02		01	01		09	1	2													1	3	2	3	3	2	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014574	1	1	25	04	6	0			03		05	03		07	2	7													4	2	2	2	2	2	2	2	2	3													05	12
12	0014574	1	2	19	06	6	0			03		05	03		08	4	7													4	2	2	2	2	2	2	2	2	3													05	12
12	0014574	1	2	53	08	6	0			03		03	03		04	6	7													4	2	2	2	2	2	2	2	2	3													05	12
12	0014575	1	2	52	02	2	1			01	03	02	01		09	1	3													3	3	3	2	3	2	3	3	3	3													03	12
12	0014576	1	2	56	01	1	0	1	01	01		01	01			1	1													5	2	2	2	2	1	2	1	1	3	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014578	1	2	72	01	1	0	1	01	01		01	01			3	1													1	1	2	3	2	3	2	3	1	3	2	2	1	2	2	2	2	2	2	2	2		04	12
12	0014580	1	1	87	01	2	0	1	01	01		01	01			3	2													3	3	3	3	2	3	3	3	1	3	2	2	1	2	2	2	2	2	2	2	2		03	12
12	0014581	1	2	53	01	2	0			02		02	02		09	1	2													3	2	1	2	3	1	2	2	3	9													04	12
12	0014582	1	1	67	01	2	0	1	01	02		02	01		08	3	2	1							842		001		1	2	3	3	3	2	3	3	3	2	3	2	2	1	2	2	2	2	2	2	2	2		04	12
12	0014583	1	1	24	01	3	0			01		01	01			1	3													1	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014583	1	2	67	03	3	0	1	03	01		06	01		09	1	3							862		211		3		1	3	3	3	3	3	3	3	3	3													05	12
12	0014584	1	2	50	02	2	1			01	03	02	01		09	1	3													1	3	3	3	2	9	9	3	2	3													05	12
12	0014585	1	2	36	01	1	1	1	01	01	02	01	01			2	5													6	1	3	3	2	2	9	2	3	3	2	2	2	2	2	2	2	1	2	2	2		99	12
12	0014586	1	1	56	01	2	2			04	03	02	04		06	1	3													2	3	3	9	2	9	9	3	3	3													05	12
12	0014586	1	2	11	03	2	2			04	03	03	04		04	4	3													2	3	3	9	2	9	9	3	3	3													05	12
12	0014587	1	2	56	01	1	0	1	01	01		01	01			1	1													2	2	3	3	3	2	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014589	1	1	48	01	1	0	1	01	01		01	01			1	1													2	3	2	3	2	3	2	3	2	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014590	1	2	34	02	2	0	1	02	02		01	02			1	2													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014591	1	1	38	02	2	0			01		03	01		07	1	6													5	2	3	3	2	2	3	3	3	3													04	12
12	0014592	1	2	59	02	4	0	1	02	04		06	01		06	1	3							329		530		2		3	2	2	3	2	3	3	2	1	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014592	1	2	22	04	4	0			04		01	01		08	1	3													3	2	2	3	2	3	3	2	1	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014593	1	1	58	02	3	0			03		06	03		05	1	4													9	2	2	3	3	3	3	3	3	3													04	12
12	0014594	1	1	43	01	2	1	1	01	01	03	01	01			1	3													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014594	1	1	9	03	2	1			01	03	03	01		01	4	3													5	3	3	3	3	3	3	3	3	3													02	12
12	0014595	1	1	17	02	2	1			01	03	03	01		05	4	5													1	2	2	3	3	2	1	3	3	3													02	12
12	0014596	1	1	53	01	2	2			02	04	02	02		09	1	3													1	2	2	3	2	1	3	3	3	3													05	12
12	0014596	1	2	12	03	2	2			02	04	03	02		05	4	3													1	2	2	3	2	1	3	3	3	3													05	12
12	0014597	1	2	44	01	1	0	1	01	01		01	01			1	1													5	3	2	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014598	1	1	45	02	2	0	1	02	01		06	01		06	1	5							000		000		1		9	3	3	3	2	3	3	3	3	3													99	12
12	0014599	1	2	71	02	2	0			01		02	02		04	3	2													4	3	3	3	2	3	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2		03	12
12	0014600	1	2	44	02	3	0			02		01	02			1	4													6	2	3	3	2	3	3	3	3	2	1	2	1	2	2	2	2	2	2	2	2	3	05	12
12	0014601	1	1	76	01	2	0	1	01	01		01	02		06	3	2													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	12
12	0014602	1	1	68	01	2	0			02		02	01		06	3	2													6	2	2	3	3	2	3	3	3	3													03	12
12	0014603	1	2	50	01	3	0	1	01	02		06	02		07	1	5							471		550		1		5	3	3	3	3	3	3	3	3	3													03	12
12	0014603	1	1	21	03	3	0			02		07	02		05	2	5													5	3	3	3	3	3	3	3	3	3													03	12
12	0014604	1	1	25	02	3	0			01		10	01		06	1	8													5	3	3	3	3	3	3	3	3	3													02	12
12	0014605	1	1	67	01	2	0	1	01	01		01	01			1	2													5	2	2	3	2	3	3	3	2	2	1	2	2	2	2	2	2	2	2	2	2		01	12
12	0014606	4	2	71	01	1	0	1	01	01		01	01			3	1													4	3	3	3	2	3	3	3	3	1	2	2	1	2	2	2	2	2	2	2	2		03	12
12	0014607	4	2	37	02	2	0	1	02	01		02	01		08	1	2							477		430		1		3	3	3	2	1	2	3	1	1	2													02	12
12	0014608	4	2	78	02	2	0			02		01	01		04	6	2													4	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	12
12	0014609	4	1	16	02	2	0			01		03	01		05	4	5													5	3	3	3	2	3	3	3	3	3													01	12
12	0014611	5	1	63	02	2	0	1	02	03		03	03		09	3	6	1							842		251		1	1	3	3	3	3	3	3	3	3	3													05	12
12	0014612	5	2	82	01	1	0	1	01	01		01	01			3	1													5	2	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	12
12	0014613	5	2	70	03	2	0			02		06	02		03	3	6													5	3	3	3	3	2	1	3	3	2													04	12
12	0014614	5	1	22	02	2	0			01		03	01		06	4	5													9	3	2	3	3	3	3	3	3	3													04	12
12	0014615	5	2	70	02	3	0			03		06	03		04	3	4													5	3	3	3	3	3	3	3	3	3													05	12
12	0014616	5	2	80	01	3	0			02		06	02		05	3	7													6	3	3	3	3	1	3	3	3	3													04	12
12	0014616	5	1	24	03	3	0			02		03	02		05	1	7													6	3	3	3	3	1	3	3	3	3													04	12
12	0014617	5	1	32	03	3	0			02		03	02		07	1	4													2	3	1	1	1	2	3	3	3	3													04	12
12	0014618	5	1	79	01	5	0			04		06	04		04	3	7													5	3	3	3	3	3	3	3	3	2													05	12
12	0014618	5	1	52	03	5	0			04		02	04		08	1	7													5	3	3	3	3	3	3	3	3	2													05	12
12	0014618	5	2	15	05	5	0			04		03	04		05	4	7													5	3	3	3	3	3	3	3	3	2													05	12
12	0014619	5	2	46	02	3	1	1	02	02	04	01	02			1	3													6	3	1	2	1	1	3	3	3	2	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014619	5	2	13	04	3	1			02	04	03	02		04	4	3													6	3	1	2	1	1	3	3	3	2													04	12
12	0014621	4	2	57	01	1	0	1	01	01		01	01			1	1													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	12
12	0014623	4	1	91	01	2	0			02		02	02		04	3	2													5	3	3	3	3	3	3	3	3	3													03	12
12	0014624	4	1	48	01	1	0	1	01	01		01	01			2	1													5	3	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		01	12
12	0014625	4	2	48	02	3	0			01		02	01		04	5	3													5	3	3	3	1	3	3	3	3	3													04	12
12	0014626	4	2	52	01	2	1			01	03	01	01			2	7													5	3	3	3	1	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	12
12	0014626	4	1	14	03	2	1			01	03	03	01		05	4	7													5	3	3	3	1	3	3	3	3	3													01	12
12	0014627	4	2	28	02	2	0			01		03	01		04	1	6													4	3	3	3	2	3	3	3	2	3													04	12
12	0014628	4	2	34	02	2	0			02		01	02			1	6													4	3	3	2	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014629	4	1	78	02	3	0	1	02	03		02	03		04	3	8	1							412		711		1	5	3	3	1	3	3	3	3	3	3													01	12
12	0014630	4	1	54	01	3	0	1	01	03		06	01		09	1	5							702		261		3		1	3	3	3	1	3	3	3	3	3	1	2	2	2	2	2	1	2	2	2	2	1	03	12
12	0014630	4	1	16	03	3	0			03		01	01		05	4	5													1	3	3	3	1	3	3	3	3	3	1	2	2	2	2	2	1	2	2	2	2	1	03	12
12	0014632	6	1	64	01	2	0	1	01	01		01	02		05	3	2													3	3	3	2	1	3	3	3	3	3	2	2	1	1	2	2	2	2	2	2	2	3	05	12
12	0014633	6	2	67	01	4	0	1	01	01		01	01			3	7													9	3	3	3	1	3	3	3	3	3	2	2	2	2	2	2	2	1	2	2	2		04	12
12	0014633	6	2	45	03	4	0			01		10	01		05	9	7													9	3	3	3	1	3	3	3	3	3													04	12
12	0014634	4	1	41	01	1	0	1	01	01		01	01			1	1													5	2	3	3	2	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014636	4	1	59	01	2	0	1	01	01		01	01			1	2													5	3	3	3	3	3	3	2	3	2	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014637	4	1	74	01	2	0			02		02	01		06	3	2													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	12
12	0014638	4	2	64	01	3	0			01		01	01			2	8													4	2	3	3	2	3	3	3	2	9	2	2	1	2	2	2	2	2	2	2	2		04	12
12	0014638	4	2	93	03	3	0			01		06	01		02	3	8													4	2	3	3	2	3	3	3	2	9													04	12
12	0014639	4	1	37	02	2	0			02		01	01		09	1	6													3	2	2	3	2	2	3	3	2	3	1	2	1	2	2	2	2	2	2	2	2	1	04	12
12	0014641	6	2	92	01	1	0	1	01	01		01	00	1		3	1													5	3	3	3	2	1	2	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	12
12	0014643	6	2	21	01	1	0	1	01	01		01	00	1		4	1													4	3	3	3	2	3	3	3	1	3	2	2	2	2	2	2	2	2	1	2	2		01	12
12	0014644	6	1	81	02	3	0	1	02	03		06	03		03	3	4	1							024		954		1	6	3	2	3	2	3	3	3	3	3													04	12
12	0014645	6	1	82	01	2	0	1	01	02		02	02		04	3	2	1							412		712		1	5	2	3	2	2	3	3	3	3	3													02	12
12	0014646	6	2	62	03	3	0			04		02	04		04	2	4													3	2	2	3	2	2	3	3	1	3													04	12
12	0014646	6	1	26	05	3	0			04		03	04		04	1	4													3	2	2	3	2	2	3	3	1	3													04	12
12	0014647	6	1	51	02	2	1	1	02	01	04	02	01		06	1	3							561		511		1		5	3	3	3	3	3	3	3	2	3													02	12
12	0014648	6	2	13	01	2	1			03	01	03	03		05	4	3													5	3	3	9	3	3	2	3	1	3													04	12
12	0014648	6	1	53	03	2	1	1	03	03	01	01	03			1	3													5	3	3	9	3	3	2	3	1	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014650	5	1	44	01	1	0	1	01	01		01	01			1	1													2	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	12
12	0014652	5	1	66	01	2	0			01		01	02		05	3	2													5	3	3	3	3	3	3	3	3	3	2	1	1	2	2	2	2	2	2	2	2	3	03	12
12	0014653	5	2	74	01	3	0	1	01	01		01	01			3	8													5	2	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	05	12
12	0014653	5	1	42	03	3	0			01		03	01		09	1	8													5	2	3	3	3	3	3	3	3	3													05	12
12	0014654	5	2	1	02	1	1			01	02	03	01		01	7	5													3	2	2	3	3	2	9	3	3	3													04	12
12	0014655	5	2	5	03	1	1			01	03	03	01		01	4	5													5	3	3	3	3	3	3	3	3	3													01	12
12	0014657	6	1	46	01	2	0			02		02	02		08	1	2													2	3	3	3	2	3	3	3	3	3													05	12
12	0014658	6	1	64	01	3	0			02		02	02		05	1	4													5	3	3	3	3	3	3	3	2	3													04	12
12	0014658	6	1	30	03	3	0			02		03	02		07	1	4													5	3	3	3	3	3	3	3	2	3													04	12
12	0014659	6	2	45	02	2	1	1	02	01	03	02	01		09	1	3							861		212		1		2	3	3	3	2	3	9	3	3	3													05	12
12	0014660	6	2	80	01	3	0			01		01	02		04	3	8													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	12
12	0014660	6	2	67	03	3	0			01		07	02		04	3	8													5	3	3	3	3	3	3	3	3	3													04	12
12	0014661	5	2	55	02	2	0			02		01	02			1	2													3	2	2	3	3	3	3	3	1	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014663	5	1	78	01	2	0	1	01	01		01	01			3	2													3	3	2	3	3	3	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2		02	12
12	0014664	5	1	50	01	3	0			03		06	02		04	1	3													6	3	2	3	3	2	3	3	3	3													04	12
12	0014664	5	1	17	03	3	0			03		01	02		05	4	3													6	3	2	3	3	2	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014665	5	1	48	02	4	1			03	05	02	03		05	1	7													6	3	3	3	3	3	3	3	3	3													04	12
12	0014665	5	2	19	04	4	1			03	05	03	03		07	4	7													6	3	3	3	3	3	3	3	3	3													04	12
12	0014666	5	2	58	01	1	0	1	01	01		01	01			1	1													5	9	9	3	1	9	9	9	9	9	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014667	5	2	49	02	2	0			02		01	02			1	2													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	12
12	0014668	5	1	33	02	2	0	1	02	02		01	02			1	2													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014669	5	2	69	02	3	0			01		02	01		04	3	4													1	2	3	3	3	3	3	3	3	3													05	12
12	0014670	5	2	57	01	3	0			03		06	02		08	2	4													2	3	3	3	3	3	2	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	04	12
12	0014670	5	2	28	03	3	0	1	03	03		01	02		08	1	4													2	3	3	3	3	3	2	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	04	12
12	0014671	5	1	58	02	5	0			01		04	01		05	1	8													6	3	3	3	3	3	3	3	3	3													04	12
12	0014671	5	1	30	04	5	0			01		05	01		05	2	8													6	3	3	3	3	3	3	3	3	3													04	12
12	0014672	5	2	56	01	4	2			04	06	06	04		05	1	7													9	2	3	3	3	3	3	3	3	3													04	12
12	0014672	5	2	37	03	4	2			04	06	07	04		06	1	7													9	2	3	3	3	3	3	3	3	3													04	12
12	0014672	5	1	4	05	4	2			04	06	03	04		01	4	7													9	2	3	3	3	3	3	3	3	3													04	12
12	0014673	5	1	62	01	4	2	1	01	03	04	06	06		05	1	7							241		731		1		4	3	3	3	2	3	3	3	3	3													04	12
12	0014673	5	1	36	03	4	2			03	04	01	06		07	1	7													4	3	3	3	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014673	5	1	1	05	4	2			03	04	03	06		01	7	7													4	3	3	3	2	3	3	3	3	3													04	12
12	0014674	5	2	34	01	1	0	1	01	01		01	01			1	1													3	1	2	9	1	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014676	2	2	62	01	1	0	1	01	01		01	01			1	1													6	2	2	3	1	3	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2		01	12
12	0014678	2	2	78	01	2	0			02		02	01		09	3	2													1	3	3	3	3	3	3	3	3	3													05	12
12	0014679	2	2	59	01	3	0	1	01	01		01	01			1	5													1	3	3	3	2	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014679	2	1	20	03	3	0			01		03	01		09	4	5													1	3	3	3	2	3	3	2	2	3													05	12
12	0014681	2	2	39	01	2	0	1	01	02		02	01		09	1	2							869		215		2		1	2	2	3	2	2	2	1	3	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014682	2	1	98	01	2	0	1	01	02		06	02		04	3	6	3							551		141		2	2	1	2	3	3	3	3	2	1	3													04	12
12	0014683	2	1	67	01	2	0	1	01	02		02	02		06	3	2	1							641		340		1	3	3	3	3	2	3	3	2	1	3													05	12
12	0014684	2	1	48	01	2	1	1	01	03	02	02	03		09	1	3							702		313		1		4	2	3	3	3	3	3	3	3	3													05	12
12	0014684	2	2	48	03	2	1			03	02	01	03			1	3													4	2	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014685	2	1	52	02	2	2	1	02	01	04	02	01		08	1	3							522		264		1		2	3	3	3	3	3	2	2	2	3													05	12
12	0014685	2	1	10	04	2	2			01	04	03	01		03	4	3													2	3	3	3	3	3	2	2	2	3													05	12
12	0014686	2	1	27	02	2	0			02		01	02			5	6													3	3	3	3	2	3	3	1	3	3	2	1	2	1	2	2	2	2	2	2	2	2	04	12
12	0014688	2	2	65	01	1	0	1	01	01		01	00	1		3	1													5	2	3	3	3	3	3	2	3	3	2	2	1	2	2	2	2	2	2	2	2		01	12
12	0014690	2	1	37	01	4	1	1	01	01	03	01	05		06	1	7													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014690	2	1	9	03	4	1			01	03	03	05		01	4	7													3	3	3	3	3	3	3	3	3	3													04	12
12	0014690	2	2	41	05	4	1			01	03	02	05		09	1	7													3	3	3	3	3	3	3	3	3	3													04	12
12	0014691	2	2	74	02	2	0			02		01	02			6	2													9	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	12
12	0014692	2	2	72	02	3	0			03		02	03		04	3	4													1	2	3	3	2	3	2	2	3	3													05	12
12	0014693	2	1	55	01	2	0			01		01	02		06	1	2													6	1	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014694	2	2	51	01	2	1	1	01	02	03	06	01		08	1	5							471		550		1		5	3	3	3	3	3	3	3	3	3													04	12
12	0014694	2	1	10	03	2	1			02	03	07	01		03	4	5													5	3	3	3	3	3	3	3	3	3													04	12
12	0014695	2	2	38	02	2	0			01		02	01		09	1	2													1	2	3	3	3	9	9	2	3	3													04	12
12	0014696	2	2	37	02	3	1			01	04	02	01		05	1	3													5	3	3	2	3	9	2	2	2	2													04	12
12	0014696	2	1	11	04	3	1			01	04	03	01		04	4	3													5	3	3	2	3	9	2	2	2	2													04	12
12	0014698	2	1	68	01	2	0	1	01	02		02	02		07	3	2	1							663		381		1	3	3	3	3	3	3	3	3	3	3													05	12
12	0014699	2	2	81	01	2	0			02		02	02		09	3	2													1	3	3	3	3	3	3	3	3	3													05	12
12	0014700	2	1	68	01	2	0	1	01	02		02	01		05	3	2	1							000		530		2	3	2	2	3	3	3	3	1	1	3	2	2	1	2	2	2	2	2	2	2	2		02	12
12	0014701	2	2	71	01	2	0	1	01	02		02	01		09	3	2	1							102		430		1	3	2	3	3	3	3	2	2	3	3	2	2	1	2	2	2	2	2	2	2	2		05	12
12	0014702	2	2	52	01	1	0	1	01	01		01	01			1	1													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	12
12	0014703	2	1	16	03	2	1			03	04	01	00	1	05	4	5													3	3	3	3	3	3	2	2	3	2	1	2	2	2	1	2	2	2	2	2	2	1	03	12
12	0014704	2	1	63	01	1	0	1	01	01		01	01			2	1													6	3	2	3	3	3	3	2	2	3	2	2	2	2	2	2	2	1	2	2	2		01	12
12	0014706	2	1	34	01	1	0	1	01	01		01	01			1	1													3	1	2	9	3	2	3	3	1	2	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014707	2	1	48	02	2	0			01		03	01		05	2	6													4	1	3	3	3	1	3	3	3	3													02	12
12	0014708	2	2	56	03	3	0			04		06	04		05	1	3													9	3	3	3	3	3	3	3	3	3													04	12
12	0014709	2	2	44	01	2	0	1	01	01		01	01			1	5													4	2	3	3	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014710	2	1	66	01	1	0	1	01	01		01	01			3	1													4	3	3	3	3	3	3	2	3	2	2	2	1	2	2	2	2	2	2	2	2		02	12
12	0014711	2	1	23	03	2	0			02		03	02		06	1	5													5	3	3	2	3	3	3	2	2	2													03	12
12	0014713	2	1	48	01	1	0	1	01	01		01	01			1	1													4	1	2	1	2	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014714	2	2	49	02	2	2	1	02	02	04	01	02			2	3													3	1	1	2	2	2	2	2	3	3	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014714	2	2	9	04	2	2			02	04	03	02		01	4	3													3	1	1	2	2	2	2	2	3	3													02	12
12	0014716	2	1	77	01	2	0	1	01	01		01	01			3	2													3	3	3	3	3	2	3	9	3	9	2	2	1	2	2	2	2	1	2	2	2	3	04	12
12	0014717	2	1	54	01	2	0			01		01	01			2	2													3	2	2	3	2	2	2	1	2	3	2	1	2	1	2	2	2	2	2	2	2	4	02	12
12	0014718	2	1	62	01	2	0			02		02	01		09	1	2													5	3	3	3	3	3	3	3	3	3	1	2	2	1	2	2	2	2	2	2	2	1	03	12
12	0014719	2	1	61	01	3	0	1	01	03		06	01		05	5	4	1							104		970		1	6	3	3	3	3	3	3	3	2	3													04	12
12	0014719	2	2	34	03	3	0			03		01	01		03	5	4													6	3	3	3	3	3	3	3	2	3	1	2	2	1	1	2	2	2	2	2	2	4	04	12
12	0014720	2	2	38	02	2	1	1	02	02	03	01	02			1	3													4	2	3	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014721	2	1	37	01	2	1			01	03	01	02		05	1	8													5	3	3	2	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014721	2	1	12	03	2	1			01	03	10	02		03	4	8													5	3	3	2	3	3	3	3	2	3													04	12
12	0014722	2	1	60	02	2	0	1	02	02		01	02			2	2													5	1	3	3	3	3	3	3	2	3	2	1	2	2	2	2	2	2	2	2	2		03	12
12	0014724	2	2	50	01	3	0			03		06	03		07	1	5													5	2	2	3	3	3	3	3	3	2													04	12
12	0014724	2	2	22	03	3	0	1	03	03		01	03			2	5													5	2	2	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014725	2	2	43	02	2	0	1	02	01		06	01		07	6	5						9							9	1	3	2	1	3	1	2	3	1													02	12
12	0014726	2	1	59	02	4	0			01		08	01		05	2	8													3	3	3	3	2	3	3	3	3	2													04	12
12	0014726	2	2	29	04	4	0			01		10	01		05	1	8													3	3	3	3	2	3	3	3	3	2													04	12
12	0014727	2	2	49	02	4	0	1	02	03		06	02		09	1	3							869		212		1		2	3	3	3	3	2	9	3	1	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014727	2	1	15	04	4	0			03		07	02		05	4	3													2	3	3	3	3	2	9	3	1	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014729	2	1	66	01	2	0			02		02	01		07	3	2													5	3	3	3	2	2	1	3	3	2													04	12
12	0014730	2	2	76	01	1	0	1	01	01		01	01			3	1													5	1	3	3	3	3	3	3	2	2	2	2	1	2	2	2	2	2	2	2	2		01	12
12	0014731	2	2	87	02	2	0			01		06	01		04	3	6													4	2	1	3	2	1	1	3	1	3													04	12
12	0014732	2	2	70	02	2	0			01		02	02		06	3	2													4	2	2	3	3	3	3	3	3	3													04	12
12	0014733	2	1	52	02	4	0	1	02	01		02	01		05	1	3							494		841		2		5	3	3	1	2	2	9	2	3	2													05	12
12	0014733	2	1	27	04	4	0			01		03	01		09	4	3													5	3	3	1	2	2	9	2	3	2													05	12
12	0014735	2	2	71	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	12
12	0014736	2	2	74	02	3	0			01		02	01		06	6	4													5	3	3	3	3	3	3	3	3	3													04	12
12	0014737	2	2	58	01	3	0			03		06	03		06	1	3													9	3	3	3	3	3	3	3	3	3													05	12
12	0014737	2	1	23	03	3	0			03		01	03			4	3													9	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014738	2	1	5	02	2	1			03	02	03	03		01	4	3													3	2	3	3	2	3	3	2	2	1													05	12
12	0014739	2	2	29	01	1	1	1	01	01	02	01	01			1	5													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014740	2	2	38	01	3	2			02	04	02	01		09	2	3													5	3	3	3	3	3	3	3	2	2													01	12
12	0014740	2	2	15	03	3	2			02	04	03	01		05	4	3													5	3	3	3	3	3	3	3	2	2													01	12
12	0014740	2	1	1	05	3	2			02	04	03	01		01	7	3													5	3	3	3	3	3	3	3	2	2													01	12
12	0014741	2	2	64	02	7	0			04		06	04		06	2	7													5	2	3	3	3	3	3	3	3	3													04	12
12	0014741	2	2	40	04	7	0	1	04	04		01	04			1	7													5	2	3	3	3	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	04	12
12	0014741	2	1	18	06	7	0			04		03	04		05	4	7													5	2	3	3	3	3	3	3	3	3													04	12
12	0014742	2	2	35	01	2	0	1	01	01		01	01			1	2													2	3	3	3	2	3	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014743	2	1	35	01	1	0	1	01	01		01	01			1	1													3	3	3	3	3	3	3	2	3	2	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014744	2	2	55	02	4	0			03		06	01		04	2	3													5	2	2	2	2	3	3	2	3	3	2	1	2	2	2	2	2	2	2	2	2		03	12
12	0014744	2	2	16	04	4	0			03		07	01		04	4	3													5	2	2	2	2	3	3	2	3	3	2	1	2	2	2	2	2	2	2	2	2		03	12
12	0014746	2	2	78	01	3	0			03		02	03		04	3	4													5	3	3	3	3	3	3	3	3	3													03	12
