"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO_i"	"EDAD_i"	"NORDEN_Ai"	"NORDEN_Mi"	"NADULTOS"	"NMENORES"	"A7_1_i"	"NORDEN_Pref"	"A7_2"	"A8_1_i"	"A8_2_i"	"NORINF"	"A9_otra"	"A10_i"	"A11_i"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"FACTORHOGAR"	"CLASE_PR"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"D26"
"01"	"03326011"	"6"	"2"	17	"02"	"  "	2	1	"2"	"01"	"02"	"1"	"01"	"01"	" "	"06"	"4"	"5"	" "	" "	"   "	"   "	" "	"1"	"   "	"841"	"   "	"921"	" "	"1"	1507.888	"6"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03326011"	"6"	"2"	13	"  "	"51"	2	1	"2"	"01"	"02"	"2"	"07"	"01"	" "	"05"	"4"	"5"	" "	" "	"   "	"   "	" "	"1"	"   "	"841"	"   "	"921"	" "	"1"	1507.888	"6"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03326021"	"6"	"1"	71	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	542.119	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"03326041"	"6"	"2"	47	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"2"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1087.121	"6"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"01"
"01"	"03326041"	"6"	"2"	24	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"03"	"01"	" "	"09"	"1"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1087.121	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"01"	"03326051"	"6"	"2"	66	"01"	"  "	2	0	"2"	"02"	"02"	"2"	"02"	"02"	" "	"09"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1002.555	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"01"	"03326051"	"6"	"1"	65	"02"	"  "	2	0	"1"	"02"	"02"	"1"	"01"	"02"	" "	"09"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1002.555	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"01"	"03326061"	"6"	"2"	41	"01"	"  "	1	1	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	902.99	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"01"	"03326061"	"6"	"1"	7	"  "	"51"	1	1	"2"	"01"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	902.99	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"01"	"03326071"	"6"	"2"	64	"01"	"  "	2	0	"2"	"02"	"02"	"2"	"06"	"02"	" "	"06"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1430.84	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"01"	"03326071"	"6"	"2"	32	"02"	"  "	2	0	"1"	"02"	"02"	"1"	"01"	"02"	" "	"06"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1430.84	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"01"	"03326081"	"6"	"2"	73	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	503.404	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03326091"	"6"	"1"	91	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"04"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1002.555	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03326091"	"6"	"2"	78	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"04"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1002.555	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"01"	"03326101"	"6"	"1"	51	"01"	"  "	6	0	"1"	"01"	"03"	"2"	"06"	"03"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"749"	"   "	"752"	"   "	"1"	" "	1776.627	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"01"	"03326101"	"6"	"2"	48	"02"	"  "	6	0	"2"	"01"	"03"	"2"	"06"	"03"	" "	"06"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"749"	"   "	"752"	"   "	"1"	" "	1776.627	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"01"	"03326101"	"6"	"1"	29	"03"	"  "	6	0	"2"	"01"	"03"	"1"	"01"	"03"	" "	"06"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"749"	"   "	"752"	"   "	"1"	" "	1776.627	"4"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"05"
"01"	"03326101"	"6"	"2"	27	"04"	"  "	6	0	"2"	"01"	"03"	"2"	"07"	"03"	" "	"06"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"749"	"   "	"752"	"   "	"1"	" "	1776.627	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"01"	"03326101"	"6"	"1"	23	"05"	"  "	6	0	"2"	"01"	"03"	"2"	"07"	"03"	" "	"06"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"749"	"   "	"752"	"   "	"1"	" "	1776.627	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"01"	"03326101"	"6"	"2"	18	"06"	"  "	6	0	"2"	"01"	"03"	"2"	"07"	"03"	" "	"06"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"749"	"   "	"752"	"   "	"1"	" "	1776.627	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"01"	"03326121"	"6"	"2"	60	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"02"	" "	"05"	"3"	"8"	" "	" "	"   "	"   "	" "	"1"	"   "	"011"	"   "	"611"	" "	"1"	1002.42	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03326121"	"6"	"1"	59	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"07"	"02"	" "	"08"	"2"	"8"	" "	" "	"   "	"   "	" "	"1"	"   "	"011"	"   "	"611"	" "	"1"	1002.42	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03326151"	"6"	"1"	48	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	751.925	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"01"	"03327021"	"6"	"2"	71	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"011"	"   "	"611"	" "	"2"	1088.908	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"03327021"	"6"	"1"	70	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"01"	" "	"05"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"011"	"   "	"611"	" "	"2"	1088.908	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"01"	"03327031"	"6"	"1"	80	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"08"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1088.908	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"01"	"03327031"	"6"	"2"	70	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"07"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1088.908	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"01"	"03327061"	"6"	"2"	59	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"05"	"2"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	958.84	"6"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03327061"	"6"	"1"	59	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"05"	"2"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	958.84	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03327091"	"6"	"2"	83	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	546.764	"6"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03327111"	"6"	"1"	62	"01"	"  "	3	0	"1"	"01"	"02"	"2"	"02"	"02"	" "	"08"	"1"	"4"	" "	" "	"   "	"   "	" "	" "	"011"	"   "	"612"	"   "	"2"	" "	1575.407	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"01"	"03327111"	"6"	"2"	60	"02"	"  "	3	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"08"	"1"	"4"	" "	" "	"   "	"   "	" "	" "	"011"	"   "	"612"	"   "	"2"	" "	1575.407	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"01"	"03327111"	"6"	"2"	33	"03"	"  "	3	0	"2"	"01"	"02"	"2"	"03"	"02"	" "	"09"	"2"	"4"	" "	" "	"   "	"   "	" "	" "	"011"	"   "	"612"	"   "	"2"	" "	1575.407	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"01"	"03327121"	"6"	"2"	73	"01"	"  "	3	0	"1"	"01"	"03"	"2"	"06"	"03"	" "	"05"	"3"	"6"	"2"	" "	"011"	"611"	"3"	" "	"   "	"   "	"   "	"   "	" "	" "	1330.663	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"01"	"03327121"	"6"	"2"	43	"02"	"  "	3	0	"2"	"01"	"03"	"2"	"07"	"03"	" "	"07"	"1"	"6"	"2"	" "	"011"	"611"	"3"	" "	"   "	"   "	"   "	"   "	" "	" "	1330.663	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"01"	"03327121"	"6"	"2"	36	"03"	"  "	3	0	"2"	"01"	"03"	"1"	"01"	"03"	" "	"07"	"1"	"6"	"2"	" "	"011"	"611"	"3"	" "	"   "	"   "	"   "	"   "	" "	" "	1330.663	"5"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"04"
"01"	"03327141"	"6"	"2"	86	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"06"	"3"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	986.888	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"02"
"01"	"03327141"	"6"	"1"	63	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"03"	"01"	" "	"09"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	986.888	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"01"	"03328041"	"1"	"2"	40	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	649.714	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03328111"	"1"	"1"	64	"01"	"  "	2	0	"2"	"02"	"02"	"2"	"06"	"02"	" "	"09"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1535.534	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"01"	"03328111"	"1"	"1"	36	"02"	"  "	2	0	"1"	"02"	"02"	"1"	"01"	"02"	" "	"09"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1535.534	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03328121"	"1"	"2"	22	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	957.293	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03328141"	"1"	"2"	57	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1082.397	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"01"	"03328141"	"1"	"1"	55	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1082.397	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"01"	"03328151"	"1"	"1"	35	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1460.17	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"01"	"03329021"	"1"	"2"	43	"01"	"  "	2	1	"1"	"01"	"01"	"1"	"01"	"02"	" "	"07"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2865.545	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03329021"	"1"	"1"	38	"02"	"  "	2	1	"2"	"01"	"01"	"2"	"02"	"02"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2865.545	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03329021"	"1"	"1"	2	"  "	"51"	2	1	"2"	"01"	"01"	"2"	"03"	"02"	" "	"01"	"7"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2865.545	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03329031"	"1"	"2"	65	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	617.22	"6"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"02"
"01"	"03329051"	"1"	"2"	18	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"06"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	998.201	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03329061"	"1"	"1"	26	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"01"	" "	"07"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"960"	"   "	"581"	"   "	"3"	" "	1962.865	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03329061"	"1"	"2"	24	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"960"	"   "	"581"	"   "	"3"	" "	1962.865	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03329071"	"1"	"1"	50	"01"	"  "	3	0	"1"	"01"	"03"	"2"	"06"	"03"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"960"	"   "	"589"	"   "	"1"	" "	1711.367	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"01"	"03329071"	"1"	"2"	50	"02"	"  "	3	0	"2"	"01"	"03"	"2"	"06"	"03"	" "	"07"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"960"	"   "	"589"	"   "	"1"	" "	1711.367	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"01"	"03329071"	"1"	"2"	20	"03"	"  "	3	0	"2"	"01"	"03"	"1"	"01"	"03"	" "	"06"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"960"	"   "	"589"	"   "	"1"	" "	1711.367	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"01"	"03329081"	"1"	"1"	27	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"07"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1791.895	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03329101"	"1"	"1"	45	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	921.929	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"01"	"03329111"	"1"	"1"	41	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"07"	"02"	" "	"09"	"1"	"8"	" "	" "	"   "	"   "	" "	" "	"691"	"   "	"251"	"   "	"3"	" "	1894.736	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"01"	"03329111"	"1"	"1"	27	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"09"	"4"	"8"	" "	" "	"   "	"   "	" "	" "	"691"	"   "	"251"	"   "	"3"	" "	1894.736	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"01"
"01"	"03329121"	"1"	"2"	64	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"05"	"3"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1349.048	"5"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"04"
"01"	"03329121"	"1"	"2"	25	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"03"	"02"	" "	"08"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1349.048	"9"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"04"
"01"	"03329141"	"1"	"2"	20	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"06"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	957.293	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03329151"	"1"	"2"	36	"01"	"  "	2	2	"1"	"01"	"01"	"1"	"01"	"02"	" "	"05"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2518.259	"6"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"03329151"	"1"	"1"	34	"02"	"  "	2	2	"2"	"01"	"01"	"2"	"02"	"02"	" "	"05"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2518.259	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"01"	"03329151"	"1"	"2"	8	"  "	"51"	2	2	"2"	"01"	"01"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2518.259	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"01"	"03329151"	"1"	"1"	10	"  "	"52"	2	2	"2"	"01"	"01"	"2"	"03"	"02"	" "	"04"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2518.259	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"01"	"03330031"	"1"	"1"	46	"01"	"  "	2	1	"2"	"02"	"01"	"1"	"01"	"01"	" "	"09"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"211"	"   "	"316"	"   "	"1"	" "	1575.83	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"01"	"03330031"	"1"	"2"	45	"02"	"  "	2	1	"1"	"02"	"01"	"2"	"02"	"01"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"211"	"   "	"316"	"   "	"1"	" "	1575.83	"2"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"01"	"03330031"	"1"	"2"	6	"  "	"51"	2	1	"2"	"02"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"211"	"   "	"316"	"   "	"1"	" "	1575.83	"2"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"01"	"03330051"	"1"	"2"	38	"01"	"  "	2	2	"2"	"02"	"02"	"2"	"02"	"02"	" "	"06"	"6"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2425.513	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"01"	"03330051"	"1"	"1"	37	"02"	"  "	2	2	"1"	"02"	"02"	"1"	"01"	"02"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2425.513	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"03330051"	"1"	"2"	7	"  "	"51"	2	2	"2"	"02"	"02"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2425.513	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"01"	"03330051"	"1"	"2"	2	"  "	"52"	2	2	"2"	"02"	"02"	"2"	"03"	"02"	" "	"01"	"7"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	2425.513	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"01"	"03330121"	"1"	"1"	38	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"01"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"842"	"   "	"593"	"   "	"1"	" "	1695.823	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"01"	"03330121"	"1"	"2"	27	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"842"	"   "	"593"	"   "	"1"	" "	1695.823	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"01"	"03330141"	"1"	"2"	51	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1305.394	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"01"	"03330141"	"1"	"2"	27	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"10"	"01"	" "	"09"	"1"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1305.394	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"01"	"03331041"	"1"	"2"	79	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"412"	"   "	"712"	" "	"1"	1229.225	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"01"	"03331041"	"1"	"1"	79	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"01"	" "	"04"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"412"	"   "	"712"	" "	"1"	1229.225	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"01"	"03331051"	"1"	"2"	69	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"06"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	617.22	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
